부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
감자콜렉터,킴셰,N32,2sp,내가 키운 S급들,어두운 바다의 등불이 되어,,송태원,,,,"공예,기타",@kimsye_RZ,https://dongne.co/event/df2501/circles/462381,제28회 디. 페스타,Day1
강경해피엔딩파,이존버찌 ,E32,2sp,트라이건 ,,,밧슈 울프우드 ,,"로맨틱,섹슈얼",,,@trigunballsaram ,https://dongne.co/event/df2501/circles/465912,제28회 디. 페스타,Day1
같이 야구 할래?,꿍쫙,C10a,1sp,망각 배터리,,,카나메 케이,하루X케이,로맨틱,,일러스트,@ggung_zz,https://dongne.co/event/df2501/circles/456790,제28회 디. 페스타,Day1
개구리 숲,상메,D3,2sp,해즈빈 호텔,발더스 게이트 3 ,,아스타리온,,로맨틱,아스타브,"만화,일러스트",@sanme219,https://dongne.co/event/df2501/circles/462308,제28회 디. 페스타,Day1
개굴상점,개구리,I1a,1sp,누이소품샵,,,,,,,,geguri_store ,https://dongne.co/event/df2501/circles/461173,제28회 디. 페스타,Day1
개조심,포찌,T14a,1sp,프로젝트 세카이,아이나나,,,시노노메 아키토X아오야기 토우야,로맨틱,모모유키,일러스트,@p0z2i,https://dongne.co/event/df2501/circles/461127,제28회 디. 페스타,Day1
개조심,포찌,B32,2sp,,,,,,,,,,https://dongne.co/event/df2501/circles/465585,제28회 디. 페스타,Day1
거리를벗어나천국으로가자,투하,T24,2sp,프로젝트 세카이 컬러풀 스테이지 피쳐링 하츠네 미쿠,,토우아키 쁘띠존 : 너와 함께 푸른 거리 속 새벽녘을,시노노메 아키토,,"로맨틱,섹슈얼",,"소설,만화",@twoha711,https://dongne.co/event/df2501/circles/456030,제28회 디. 페스타,Day1
거북이밥,무낙,D30b,1sp,골든카무이,,,"츠키시마 하지메, 코이토 오토노신",츠키시마 하지메X코이토 오토노신,"로맨틱,섹슈얼",,만화,mu_nak_,https://dongne.co/event/df2501/circles/463830,제28회 디. 페스타,Day1
건우야 데뷔하자,마카,N19a,1sp,데못죽,,,,,,,,,https://dongne.co/event/df2501/circles/456492,제28회 디. 페스타,Day1
걸레토맛주령구를삼켜서배에저장함...,토모,A18,2sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,만화,,https://dongne.co/event/df2501/circles/458943,제28회 디. 페스타,Day1
검사님에게 애착변호사를 주세요!!,나만만세,P21a,1sp,대역전재판,역전재판,,"바로크 반직스, 나루호도 류노스케",바로크 반직스X나루호도 류노스케,로맨틱,"아소류,유가코코","일러스트,기타",@kje5645_tdgs,https://dongne.co/event/df2501/circles/457345,제28회 디. 페스타,Day1
게Goat,"D,개",H18,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,,,,"D_2cha, @dogdog_22",https://dongne.co/event/df2501/circles/461592,제28회 디. 페스타,Day1
게고가개고트함,떠리,H6,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,게토 스구루,,"로맨틱,섹슈얼",,소설,@parananhc,https://dongne.co/event/df2501/circles/461827,제28회 디. 페스타,Day1
게고러의 마음가짐: 사실적시 명예훼손으로 처벌될 각오,이치,H7,4sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트,소설,기타",@ichi_gosa,https://dongne.co/event/df2501/circles/456207,제28회 디. 페스타,Day1
게고만장한 삶,"요와, 야생오렌지",G19,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,"게토 스구루, 고죠 사토루",,"로맨틱,섹슈얼",,소설,"@yowaiimong, @wild__orange",https://dongne.co/event/df2501/circles/460591,제28회 디. 페스타,Day1
"게고하자, 먼저 지치는 사람이 원숭이가 되는 걸로","용, 손, 홉, 화안남",H14,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,,게토 스구루X고죠 사토루,"섹슈얼,로맨틱",,"만화,소설",,https://dongne.co/event/df2501/circles/457153,제28회 디. 페스타,Day1
게란말이를 잘 마는 후와고,"김대의, 김장",H13,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,"일러스트,만화,소설,기타",@getolover_mel,https://dongne.co/event/df2501/circles/458541,제28회 디. 페스타,Day1
게랑고는 사랑을해요,"라샤, 구룽",H3,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,게토스구루X고죠사토루,게토스구루X고죠사토루,해당없음,,,,https://dongne.co/event/df2501/circles/462487,제28회 디. 페스타,Day1
게토고죠 쁘띠존 <온대성 연인> 주최부스,게토고죠 쁘띠존 <온대성 연인>,H11,2sp,,,게토고죠 쁘띠존 <온대성 연인>,,,,,,,https://dongne.co/event/df2501/circles/521418,제28회 디. 페스타,Day1
게토고죠가 좋다고 말해,"영원, 단고",H8,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,,게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,소설,"@ZERO_2_TEN, @summergofive",https://dongne.co/event/df2501/circles/462403,제28회 디. 페스타,Day1
게토고죠하자,무채색,H21,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,"게토스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,,@blackwhite_gego,https://dongne.co/event/df2501/circles/458669,제28회 디. 페스타,Day1
겨울맞이상점,"별모래, 치롤",K2,2sp,"수공예, 일러스트, 시집",,,,,,,"일러스트,공예,기타",,https://dongne.co/event/df2501/circles/455520,제28회 디. 페스타,Day1
겨울출장뷔페,db,E22b,1sp,"하이큐, 명탐정코난",,,코노하 아키노리,X키타 신스케,"로맨틱,섹슈얼","스나오사, 오사키타, 아무아즈","만화,일러스트,소설",,https://dongne.co/event/df2501/circles/465360,제28회 디. 페스타,Day1
결혼 그리고 교미,"교근, 건결",H10,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,게토스구루 고죠사토루,게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트",masseter_0,https://dongne.co/event/df2501/circles/453808,제28회 디. 페스타,Day1
경단보급소,휴,R11a,1sp,붕괴: 스타레일,,,"경원, 단항",경원X단항,로맨틱,,"만화,소설,일러스트",hue_hsr,https://dongne.co/event/df2501/circles/464557,제28회 디. 페스타,Day1
경원단항 앤솔로지,류논,R10,2sp,붕괴: 스타레일,,,"경원, 단항",경원X단항,"로맨틱,섹슈얼",,"소설,만화",,https://dongne.co/event/df2501/circles/457685,제28회 디. 페스타,Day1
고게 숙이지마 고게를 들어,충치,B14,2sp,주술회전,,,"고죠 사토루 , 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,만화,Chung_chie,https://dongne.co/event/df2501/circles/462769,제28회 디. 페스타,Day1
고게랜드,"라라, 오탑",B19,2sp,주술회전,,,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,일러스트","@goge_lara572, @otav_572",https://dongne.co/event/df2501/circles/457494,제28회 디. 페스타,Day1
고게파워572%,재이,B13b,1sp,주술회전,,,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,기타,@gogecake_yam_,https://dongne.co/event/df2501/circles/460981,제28회 디. 페스타,Day1
고대의 라스트 스탠드,MARU,U34,2sp,파이널판타지14,,,"고대인, 새벽의 혈맹",X,해당없음,,일러스트,GOBIgreens,https://dongne.co/event/df2501/circles/463189,제28회 디. 페스타,Day1
고릴라와 허접멸치~울트라로맨틱~,tbyys2,E29,2sp,흡혈귀는 툭하면 죽는다,흡툭죽,,로널드 드라루크,로널드X드라루크,"로맨틱,섹슈얼",,"만화,일러스트,소설",@himtroll,https://dongne.co/event/df2501/circles/455249,제28회 디. 페스타,Day1
고릴머스마 프리티스나,닭튀김,E5b,1sp,흡혈귀는 툭하면 죽는다,,,"로널드, 드라루크, 존",로널드X드라루크,로맨틱,,만화,@onlywonder200,https://dongne.co/event/df2501/circles/460799,제28회 디. 페스타,Day1
고목생화,빠빠야,R11b,1sp,붕괴:스타레일,,,"경원, 블레이드",경원X블레이드,로맨틱,,만화,@strawppo2,https://dongne.co/event/df2501/circles/461006,제28회 디. 페스타,Day1
고양이가방에들어가신다,집,P23,2sp,페르소나5,,,.,,로맨틱,,"만화,일러스트",@roh_Ewoong,https://dongne.co/event/df2501/circles/454663,제28회 디. 페스타,Day1
고양이들 모음,먀,S5,2sp,"리레볼루션, 에이스테","의원 다시 살다, 천지해",,,,,,일러스트,,https://dongne.co/event/df2501/circles/465525,제28회 디. 페스타,Day1
고운상자&말의 제작소,고운상자&말의 제작소,J4,2sp,,,,,,,,,,https://dongne.co/event/df2501/circles/471895,제28회 디. 페스타,Day1
고유가시대,롭디,C18,2sp,주술회전,,,올캐러,고죠 사토루X이타도리 유지,로맨틱,,"만화,일러스트",@ROB_D__,https://dongne.co/event/df2501/circles/456932,제28회 디. 페스타,Day1
고죠게토 순애의맛TV,하지,B16b,1sp,주술회전,사카모토 데이즈,,"고죠 사토루, 게토 스구루, 시시바, 오사라기 ",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",시시바X오사라기 (시시오사),,@G0GE572,https://dongne.co/event/df2501/circles/458611,제28회 디. 페스타,Day1
고죠우타 후와후와타임,향,D21a,1sp,주술회전,,고죠우타 쁘띠존 | 럭키 뉴이얼 : 롯기비기,"고죠사토루,이오리우타히메",,로맨틱,,"만화,기타",@bac_kya,https://dongne.co/event/df2501/circles/462887,제28회 디. 페스타,Day1
고죠우타 후와후와타임에 끼고싶은 깍두기,도롱,D21b,1sp,주술회전,,고죠우타 쁘띠존 | 럭키 뉴이얼 : 롯기비기,"고죠 사토루,이오리 우타히메",,로맨틱,,"만화,일러스트,소설",ehfhdehfhd2,https://dongne.co/event/df2501/circles/459099,제28회 디. 페스타,Day1
곰돌이 팬케이크 삐리빠빠 ,"pp, 곰이, 케베",T26,2sp,프로젝트 세카이,,토우아키 쁘띠존 : 너와 함께 푸른 거리 속 새벽녘을,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,,"일러스트,만화","@88bit_pp, @pxxakr917, @kebe107",https://dongne.co/event/df2501/circles/453439,제28회 디. 페스타,Day1
공드라마 ,"공, 농놜, 철새 ",G14a,1sp,슬램덩크 ,,,"양호열, 강백호 / 송태섭ncp",양호열X강백호 ,로맨틱,송태섭ncp ,"만화,소설",@SLDK0310X0401 ,https://dongne.co/event/df2501/circles/461421,제28회 디. 페스타,Day1
공방 프리즘,리즈,K12a,1sp,,,,,,,,,,https://dongne.co/event/df2501/circles/453305,제28회 디. 페스타,Day1
공식이 밀어주는 씨피,지폭,S26,2sp,앙상블스타즈!!,,,,,"로맨틱,섹슈얼",,만화,jipokk,https://dongne.co/event/df2501/circles/458964,제28회 디. 페스타,Day1
곽하준 관찰일지,콤,I9,2sp,,,,,,,,만화,@COM_0107,https://dongne.co/event/df2501/circles/457371,제28회 디. 페스타,Day1
광탈했을땐 미유키의 리드탓이라고 해라,짱,C7,2sp,다이아몬드 에이스,,,,,,,"만화,기타",masasangorilla,https://dongne.co/event/df2501/circles/460966,제28회 디. 페스타,Day1
교수가 도박꾼에게 순애를 하는 것에 대하여,테미,R12,2sp,붕괴 스타레일,,,어벤츄린,Dr.레이시오X어벤츄린,로맨틱,,"만화,일러스트,소설",Temi_HSR ,https://dongne.co/event/df2501/circles/457693,제28회 디. 페스타,Day1
구기종목의 의리,"렌, 30",G26,2sp,"슬램덩크, 쿠로코의 농구",,,,정대만X송태섭,,,,,https://dongne.co/event/df2501/circles/455556,제28회 디. 페스타,Day1
구멍가게,사약,A29,2sp,원피스,포켓몬스터(게임),,로브 루치,로브 루치X드림주(OC),"로맨틱,섹슈얼",루치른,,@sayakdrinking,https://dongne.co/event/df2501/circles/460499,제28회 디. 페스타,Day1
군신이못말려,도덕리포도영농조합,R5,2sp,"신삼국, 곤투모로우",,,"손권, 노숙, 고종, 김옥균",,"로맨틱,섹슈얼","권숙, 희옥균",만화,,https://dongne.co/event/df2501/circles/464290,제28회 디. 페스타,Day1
굿즈를 내려면 부스를 해야된다고요?,"즉석밥, 루메, 시월",O28,2sp,어두운 바다의 등불이 되어,"괴담에 떨어져도 출근을 해야하는구나, 데뷔 못 하면 죽는 병 걸림, 망나니 PD 아이돌로 살아남기, 빌런에게도 사연이 있다",,"권사윤, 김솔음, 박무현, 박문대, 서호윤, 이세진, 이자헌, 한건주",한건주X권사윤,"로맨틱,해당없음",,일러스트,"@instant_bab, @name_lume, @October_mir",https://dongne.co/event/df2501/circles/455236,제28회 디. 페스타,Day1
굿즈팔이소녀,민디,N23a,1sp,"데못죽, 괴담출근, 전독시",,,,,,,,mindy_cmt,https://dongne.co/event/df2501/circles/457927,제28회 디. 페스타,Day1
귤먹는여우의부스,먐뮤,D18b,1sp,하이큐!!,,,미야 아츠무,,"로맨틱,섹슈얼",,,@miyu___miya,https://dongne.co/event/df2501/circles/461319,제28회 디. 페스타,Day1
그래도 낙잇은 돈다,흰,E7,2sp,블루록,,,,나기 세이시로X이사기 요이치,,,"일러스트,만화",@Huin_love,https://dongne.co/event/df2501/circles/462980,제28회 디. 페스타,Day1
그래서 로드는 언제 복귀해요?,에슈,U5,2sp,로드 오브 히어로즈,,,올캐릭터,,,,"만화,일러스트",@Rano_ily,https://dongne.co/event/df2501/circles/458102,제28회 디. 페스타,Day1
그래서 우리 밴드 이름이 뭘까,YIRYU,Q1,2sp,동물의 숲,봇치 더 록!,,,,,,"소설,만화,일러스트",@yi_ryu,https://dongne.co/event/df2501/circles/460055,제28회 디. 페스타,Day1
그래서 저희 장르가 뭐라고요?,견,O11,4sp,화산귀환,"명탐정 코난, 닌자보이 난타로, 프로젝트 세카이, 스타레일",,"청명, 당보, 당소소, 리키치, 도이",,해당없음,리도이,소설,@_yi_hyeon__,https://dongne.co/event/df2501/circles/457179,제28회 디. 페스타,Day1
그레이 스칼렛,스칼,T15a,1sp,프로젝트 세카이 컬러풀 스테이지 feat.하츠네 미쿠,,,,카미시로 루이X텐마 츠카사,"로맨틱,섹슈얼",,"만화,소설",,https://dongne.co/event/df2501/circles/457911,제28회 디. 페스타,Day1
"그리운 이 느낌,,",느적 ,A12,2sp,은혼,,,긴토키,,,,일러스트,hnuunz,https://dongne.co/event/df2501/circles/462384,제28회 디. 페스타,Day1
그림이랑,3호,I8a,1sp,,,,,,,,"만화,일러스트,소설",,https://dongne.co/event/df2501/circles/462424,제28회 디. 페스타,Day1
까막북,Dowon,I12,2sp,,,,,,,,,,https://dongne.co/event/df2501/circles/472741,제28회 디. 페스타,Day1
까아아악,로제,K7,2sp,,,,,,,,,,https://dongne.co/event/df2501/circles/459713,제28회 디. 페스타,Day1
꼬옥,꼬옥,G17,2sp,슬램덩크,내스급 전독시 섀헌 마블 디씨 체리마호 하앤로 ,,서태웅 정대만,,로맨틱,호열백호,"만화,일러스트,공예",kkoog_TT,https://dongne.co/event/df2501/circles/453703,제28회 디. 페스타,Day1
꽁뜨공방x수달의작업실,Tito,L3,2sp,,,,,,,,공예,,https://dongne.co/event/df2501/circles/458966,제28회 디. 페스타,Day1
꾸꾸까까,치키,M7,2sp,세포신곡,,,,,,,,@chiki_maki,https://dongne.co/event/df2501/circles/461414,제28회 디. 페스타,Day1
나락도 락이다,뽈보,G23,2sp,슬램덩크,,,송태섭,,,"우성태섭, 명헌우성","만화,일러스트",,https://dongne.co/event/df2501/circles/462527,제28회 디. 페스타,Day1
나루미 대장님 멋저x10,리페 (ryepe49),A31,2sp,괴수8호,"은혼, 하이큐",,,,,,,ryepe49,https://dongne.co/event/df2501/circles/462953,제28회 디. 페스타,Day1
나미모리 동사무소,비상,C4,2sp,가정교사 히트맨 리본,,가히리요? 2025년에요?,,,,,"소설,일러스트",@fofo_on,https://dongne.co/event/df2501/circles/453105,제28회 디. 페스타,Day1
나잇굿나잇,spqmf06,I16,2sp,,,,,,,,공예,@Night_SOM_Night,https://dongne.co/event/df2501/circles/462109,제28회 디. 페스타,Day1
난장판,서아란,P4,4sp,마법명가 차남으로 살아남는 법,마법사의 약속,,"루카스, 피가로",루카스X레오나르드,로맨틱,오즈피가,,,https://dongne.co/event/df2501/circles/463995,제28회 디. 페스타,Day1
남남사랑,톨톨,I8b,1sp,,,,,,,,만화,,https://dongne.co/event/df2501/circles/460916,제28회 디. 페스타,Day1
남녀연애자유선언,은여,P8a,1sp,,,,,,,,,,https://dongne.co/event/df2501/circles/457213,제28회 디. 페스타,Day1
남녀칠세특등석,부랑자,A27,2sp,"언데드 언럭, 페어리테일",강철의 연금술사,,"셴, 무이",셴X무이,로맨틱,"나츠루시, 그레쥬비",만화,madddol_pers,https://dongne.co/event/df2501/circles/455873,제28회 디. 페스타,Day1
남쪽으로 가자,모,G18,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,게토 스구루,,"로맨틱,섹슈얼",,소설,@09omo0,https://dongne.co/event/df2501/circles/463618,제28회 디. 페스타,Day1
남쪽행 출국 572게이트,"너구리라면, 사",A19,2sp,주술회전,,,"고죠 사토루,게토  스구루",고죠 사토루X게토  스구루,로맨틱,,"만화,일러스트,기타","@JujuK_bb_db, @gnlr_572",https://dongne.co/event/df2501/circles/459692,제28회 디. 페스타,Day1
내 마피아가 이렇게 귀여울 리가 없어,죽사,C1,2sp,가정교사히트맨리본,,가히리요? 2025년에요?,,,,,"만화,일러스트",@tydlclwnrehfhr1,https://dongne.co/event/df2501/circles/453638,제28회 디. 페스타,Day1
