부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
고릴튀김과 박쥐빵의 로도사정,소금빵,,2sp,흡혈귀는 툭하면 죽는다,,,"드라루크, 로널드, 존",로널드X드라루크,"로맨틱,섹슈얼",,만화,@salty_bread_of,https://dongne.co/event/df2409/circles/429439,제27회 디. 페스타,Day2
고양이가방에들어가신다,집,,1sp,페르소나5,,,.,,,,"만화,일러스트",@roh_Ewoong,https://dongne.co/event/df2409/circles/430359,제27회 디. 페스타,Day2
고영이와강쥐,식,,1sp,윈브레,가비지타임,,"기상호, 사쿠라",,,,기타,@nongsig06,https://dongne.co/event/df2409/circles/437846,제27회 디. 페스타,Day2
고추푸딩,mukbab,,2sp,아이돌리쉬 세븐,우마무스메,,"오사카 소고, 요츠바 타마키",,로맨틱,모모유키,,,https://dongne.co/event/df2409/circles/435373,제27회 디. 페스타,Day2
공동 리버스 구역,김뭬리,L24,2sp,화산귀환,,,"청명, 백천",청명X백천,"로맨틱,섹슈얼",백천×청명,"소설,만화",@kimmay1i,https://dongne.co/event/df2409/circles/434178,제27회 디. 페스타,Day2
공방 프리즘(PRIISM),리즈,H1a,1sp,,,,,,,,공예,@craft_priism,https://dongne.co/event/df2409/circles/428123,제27회 디. 페스타,Day2
교자명가,만두대왕,,1sp,닌타마 란타로,히카루의 바둑,,,,,,,,https://dongne.co/event/df2409/circles/426680,제27회 디. 페스타,Day2
구기종목의 의리,키오,,2sp,슬램덩크,쿠로코의 농구,,,,,,,,https://dongne.co/event/df2409/circles/432682,제27회 디. 페스타,Day2
구다구다~믹틀란별 옆에 라이헨바흐 폭포옆에 테오도시우스 삼중성벽~,ㄱㅌ,A20a,1sp,Fate grand order,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,신주쿠의 아처 셜록홈즈 콘스탄티노스 11세 블라드 3세,,,,"일러스트,만화",,https://dongne.co/event/df2409/circles/437129,제27회 디. 페스타,Day2
국산 오타쿠,피나토,F4a,1sp,전지적 독자 시점 ,"데뷔못하면 죽는 병 걸림,화산귀환,내가 키운 S급들",,,유중혁 X김독자 ,로맨틱,,,@pinytus,https://dongne.co/event/df2409/circles/430197,제27회 디. 페스타,Day2
국지재해,모카,,2sp,트라이건,,,"울프우드, 밧슈",울프우드X밧슈,"로맨틱,섹슈얼",,"만화,소설",cmslash,https://dongne.co/event/df2409/circles/429638,제27회 디. 페스타,Day2
귤 까묵기,망고,Z19a,1sp,하이큐,,SUN SHINE SHOYO 2,히나타 쇼요,미야 아츠무X히나타 쇼요,로맨틱,,소설,,https://dongne.co/event/df2409/circles/432689,제27회 디. 페스타,Day2
귤먹는여우의부스,먐뮤,Z5b,1sp,하이큐,,SUN SHINE SHOYO 2,미야 아츠무,,"로맨틱,섹슈얼",,만화,@miyu___miya,https://dongne.co/event/df2409/circles/426546,제27회 디. 페스타,Day2
그딴건니가만들어야되,엔아,,1sp,from Argonavis,,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,"니죠 하루카, 니죠 카나타",니죠 하루카X니죠 카나타,해당없음,,소설,@hi_enya_,https://dongne.co/event/df2409/circles/429854,제27회 디. 페스타,Day2
"그래, 내가 수공예러다!",리파람,,1sp,명문고 EX급 조연의 리플레이,1차 창작,,"조의신, 황지호, 백호",,,,공예,@whdmltls_111,https://dongne.co/event/df2409/circles/429847,제27회 디. 페스타,Day2
그래그아이돌이란것본좌도하겠다,칠렘,,1sp,"천마는 아이돌이 되었다, 천마돌",,,"위화진, 점소의",,로맨틱,,"만화,소설,일러스트,기타",@3ORGNing_8,https://dongne.co/event/df2409/circles/432623,제27회 디. 페스타,Day2
그래서 30일 동안 뭐 했는데?,熊,,2sp,죠죠,,,,,,,,,https://dongne.co/event/df2409/circles/431068,제27회 디. 페스타,Day2
그럼 제가 긴지씨 맘에 펑 펑 펑 대삼원...!,밀재,,2sp,은과 금,후쿠모토 시리즈 등,,"모리타 테츠오, 히라이 긴지",,,,"만화,일러스트",@Cuu_Mill,https://dongne.co/event/df2409/circles/442583,제27회 디. 페스타,Day2
그렇게 됐습니다,독구,F2b,1sp,데뷔 못하면 죽는 병 걸림,,,박문대,류청우X박문대,로맨틱,문대른,만화,,https://dongne.co/event/df2409/circles/431274,제27회 디. 페스타,Day2
그림돌을 믿기 vs 활자돌을 믿기,사니,,1sp,아이돌리쉬 세븐,초심잃은 아이돌을 위한 회귀백서,,"나나세 리쿠, 이즈미 이오리, 윤이든, 견하준",나나세 리쿠X이즈미 이오리,"로맨틱,섹슈얼",이든하준(초심돌 - 윤이든x견하준),소설,sani_backup,https://dongne.co/event/df2409/circles/429340,제27회 디. 페스타,Day2
근로기준법준수,이사라,C13,2sp,이세계 착각 헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,,강창호X김기려,,,,@choiadelaa,https://dongne.co/event/df2409/circles/432131,제27회 디. 페스타,Day2
글레이즈 도넛에 퍼니셔는 절대 무리!,(두)근,,2sp,트라이건,,,"울프우드, 밧슈",울프우드X밧슈,로맨틱,,소설,@trigun_gun,https://dongne.co/event/df2409/circles/426562,제27회 디. 페스타,Day2
글루,글루,,4sp,주술회전,,,,,,,,,https://dongne.co/event/df2409/circles/435298,제27회 디. 페스타,Day2
금일은 전투마감을 실시한다,헤츠,,1sp,from ARGONAVIS,,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,"나나호시 렌, 아사히 나유타",나나호시 렌X아사히 나유타,로맨틱,,"일러스트,만화",,https://dongne.co/event/df2409/circles/434810,제27회 디. 페스타,Day2
기상호가박병찬이랑사귄다는데나보고어뜩하라고,정제탄수,,2sp,가비지타임,,,"기상호, 박병찬",기상호X박병찬,로맨틱,,"만화,일러스트",@snow_branchhh,https://dongne.co/event/df2409/circles/434966,제27회 디. 페스타,Day2
기상호행복추구권협회,목가,,1sp,가비지타임,,,,,,,,,https://dongne.co/event/df2409/circles/426746,제27회 디. 페스타,Day2
기심체 먹이상자 정상영업(예정),"꿈소원, 박G",C8,2sp,이세계 착각 헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,"김기려, 정하성 외 등장인물",정하성X김기려,해당없음,,일러스트,"@special_DD1, @park_G_9",https://dongne.co/event/df2409/circles/430612,제27회 디. 페스타,Day2
김종이,김종이,H17b,1sp,,,,,,,,,kim__paper,https://dongne.co/event/df2409/circles/441263,제27회 디. 페스타,Day2
까막북,독 ,I6,2sp,터무니없는 이야기 ,,,,,,,,,https://dongne.co/event/df2409/circles/432971,제27회 디. 페스타,Day2
깍앤꼭,꼬옥,Y13,2sp,슬램덩크,내스급 섀헌,,정대만,,로맨틱,호열백호,"만화,일러스트",@kkoog_TT,https://dongne.co/event/df2409/circles/429283,제27회 디. 페스타,Day2
깜돌짱,rose,,2sp,플레이브,,,,,,,,,https://dongne.co/event/df2409/circles/442015,제27회 디. 페스타,Day2
꽃타래,꽃타래,H4,2sp,,,,,,,,공예,kotale_,https://dongne.co/event/df2409/circles/434054,제27회 디. 페스타,Day2
꽥은이 망극하나이다,"꽥, 하나이",,2sp,가비지타임,윈브레 슬램덩크 데못죽 하이큐,,,,,,,,https://dongne.co/event/df2409/circles/444330,제27회 디. 페스타,Day2
꾸꾸까까,치키,I12,2sp,,,,,,,,만화,chiki_maki,https://dongne.co/event/df2409/circles/433634,제27회 디. 페스타,Day2
꾸메드림,지벨,Y14,2sp,슬램덩크,볼트론,,강백호 양호열,양호열X강백호,"로맨틱,섹슈얼",키스시로,소설,@04070303,https://dongne.co/event/df2409/circles/428144,제27회 디. 페스타,Day2
꿈의 레시피,랴,H19,2sp,,,,,,,,일러스트,@Lia___S2,https://dongne.co/event/df2409/circles/429034,제27회 디. 페스타,Day2
나베,령촌건일,,2sp,에리오스라이징히어로즈,,,,,,,,,https://dongne.co/event/df2409/circles/434196,제27회 디. 페스타,Day2
나쁜개 좋은개,"산티, 은율",,2sp,프로젝트 세카이,"블랙배저, 마도조사",,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,망기무선,"일러스트,만화","@Santi_mallang, @honey_lyle",https://dongne.co/event/df2409/circles/433068,제27회 디. 페스타,Day2
나의가슴아카데미아,오미,,2sp,나의 히어로 아카데미아,,,"미도리야 이즈쿠, 바쿠고 카츠키, 토도로키 쇼토 등",미도리야 이즈쿠X바쿠고 카츠키,섹슈얼,,"만화,일러스트,공예",@omimuyo,https://dongne.co/event/df2409/circles/437328,제27회 디. 페스타,Day2
낡고지친배구동아리,,,2sp,하이큐,,,아카아시 ,,,,,@akaashi_blue,https://dongne.co/event/df2409/circles/438112,제27회 디. 페스타,Day2
남녀연애자유선언,은여,,1sp,,,,,,,,,,https://dongne.co/event/df2409/circles/432343,제27회 디. 페스타,Day2
남의 여자친구 메이커,콩땅잼,,1sp,슬램덩크,"어바등, 젤다",,,,,,,,https://dongne.co/event/df2409/circles/433741,제27회 디. 페스타,Day2
내귀에캔디귤처럼달콤했니,"김귤, 루우",,2sp,가비지타임,,,기상호,,"섹슈얼,로맨틱",종수상호,"만화,소설",kimgyul,https://dongne.co/event/df2409/circles/433037,제27회 디. 페스타,Day2
냉장고 ,"하임, PiCA, 후와, 96",Z21,4sp,하이큐,,SUN SHINE SHOYO 2,히나타 쇼요,,로맨틱,,"만화,일러스트","@iced_chocohaim, @gmlwls2612, @huwamoja, @9696ggss",https://dongne.co/event/df2409/circles/428408,제27회 디. 페스타,Day2
냐벤더,챠비별,G18,2sp,,,,,,,,공예,,https://dongne.co/event/df2409/circles/428722,제27회 디. 페스타,Day2
냠냠부스,아루,,1sp,,,,,,,,,,https://dongne.co/event/df2409/circles/435867,제27회 디. 페스타,Day2
냥다토,째무,Y15,2sp,슬램덩크,모브사이코100,,양호열,양호열X강백호,"로맨틱,섹슈얼",리츠레이,,JJrato_illust,https://dongne.co/event/df2409/circles/430621,제27회 디. 페스타,Day2
냥이모찌,만두냥이,,2sp,"주술회전, 스파이패밀리","나의 히어로아카데미아,산나비",,,,,,"만화,일러스트",@cats_mandu,https://dongne.co/event/df2409/circles/426542,제27회 디. 페스타,Day2
너구리 농장,맹꽁,,2sp,프로젝트 세카이,,,,후루야 레이X쿠도 신이치,해당없음,후루야 왼,일러스트,avcadoandpotato,https://dongne.co/event/df2409/circles/427072,제27회 디. 페스타,Day2
너희에게 보여주고 싶은 밧울이 있었거든.,케릉,,1sp,트라이건,,,"밧슈, 울프우드",밧슈X울프우드,섹슈얼,,소설,cell_2d,https://dongne.co/event/df2409/circles/435671,제27회 디. 페스타,Day2
네모스넥,삼밍,,2sp,플레이브,,,플레이브 ,,,,일러스트,@_catcollecter,https://dongne.co/event/df2409/circles/430356,제27회 디. 페스타,Day2
네모행성 1NSA호점 ,INSA,I1,4sp,"1차창작, 쯔꾸르게임",할로우나이트 / 실크송 / 레인월드 / 헬로샤를로테,,,,,,"일러스트,소설,게임,기타",https://twitter.com/side_in_game,https://dongne.co/event/df2409/circles/428768,제27회 디. 페스타,Day2
네임텍 파는 구멍가게,D ,C10b,1sp,이세계 착각 헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,김기려,,,,공예,,https://dongne.co/event/df2409/circles/434584,제27회 디. 페스타,Day2
네코마마,"레이카, 마키시, 시에",F22,4sp,데뷔 못 하면 죽는 병 걸림,"화산귀환, 광마회귀, 블랙배저",,박문대 (오른쪽),,,,,"@rayca01, @makisi17, @sye51244kk, @nekomoms",https://dongne.co/event/df2409/circles/430521,제27회 디. 페스타,Day2
노맨즈랜드 현상금수령구,미즈링,,2sp,트라이건,,,"밧슈 더 스탬피드, 니콜라스 D. 울프우드, 밀리언즈 나이브스",,로맨틱,밀러언즈 나이브스 x 밧슈 더 스탬피드,일러스트,@miizling,https://dongne.co/event/df2409/circles/429920,제27회 디. 페스타,Day2
논긩 부스(가치 폭발),편백나무숲,I7,2sp,오리지널,,,,,,,만화,pbnms_,https://dongne.co/event/df2409/circles/431322,제27회 디. 페스타,Day2
농구조아,부이,,1sp,가비지타임,,,이현성,,,,일러스트,@gongtae1224,https://dongne.co/event/df2409/circles/435094,제27회 디. 페스타,Day2
농구해라,가보자고,,2sp,가비지타임,,,"기상호,정희찬",기상호X정희찬,"로맨틱,섹슈얼",준수재유,만화,@_ilikEit_E3_,https://dongne.co/event/df2409/circles/430090,제27회 디. 페스타,Day2
농구회전 빵야빵야,S,,2sp,주술회전,슬램덩크,,송태섭 ,,,"치수대만, 고죠후시","일러스트,만화,소설",,https://dongne.co/event/df2409/circles/430325,제27회 디. 페스타,Day2
농놀하고싶어요,kuku,,2sp,가비지타임,,,,,,,,,https://dongne.co/event/df2409/circles/435128,제27회 디. 페스타,Day2
뇌비우스와 토스트의 기묘한부스,뇌비우스,H16,2sp,죠죠의기묘한모험,마작,,,,,,,,https://dongne.co/event/df2409/circles/429191,제27회 디. 페스타,Day2
누운매복사랑니의 발치공장,"김로망, 마롱",,2sp,어두운 바다의 등불이 되어,로드 오브 히어로즈,,"서지혁, 이지현",서지혁X이지현,로맨틱,온달로드,"소설,만화,공예","@MH_SSS_JH, @malong_light",https://dongne.co/event/df2409/circles/426881,제27회 디. 페스타,Day2
늑대와 미녀,"줌마, 양갱",,2sp,가비지타임,,,"지상고, 원중고",,,,"만화,일러스트","@realhamstar, @SSSdidrod",https://dongne.co/event/df2409/circles/434695,제27회 디. 페스타,Day2
니가 승대재유해줬잖아 디페이런거 안나왔어,VT,,1sp,가비지타임,,,임승대 진재유,임승대X진재유,"로맨틱,섹슈얼","승대재유, 재유승대, 승재승","일러스트,만화",otimku,https://dongne.co/event/df2409/circles/435496,제27회 디. 페스타,Day2
니모는 로큰롤이야,합다,,2sp,걸즈밴드크라이,우마무스메,,"카와라기 모모카, 토카이 테이오",이세리 니나X카와라기 모모카,"로맨틱,섹슈얼","테이맥테이, 니나모모","만화,일러스트",@habsida_hpy,https://dongne.co/event/df2409/circles/429248,제27회 디. 페스타,Day2
닌자수집가,공마,,1sp,닌타마 란타로,고스트바둑왕,,,케마 토메사부로X젠포우지 이사쿠,"섹슈얼,로맨틱",,"일러스트,소설",wagamamahimez,https://dongne.co/event/df2409/circles/432022,제27회 디. 페스타,Day2
다들 왹져를 봐줘,"버터,료에",B7,2sp,이세계 착각헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,김기려,정하성X김기려,해당없음,창호기려,"만화,기타",Uopwn_novel ,https://dongne.co/event/df2409/circles/426793,제27회 디. 페스타,Day2
다비 없는 다비반,아월,,2sp,PLAVE,,,"예준, 노아, 밤비, 은호, 하민",,,,일러스트,@rninbblong_,https://dongne.co/event/df2409/circles/432751,제27회 디. 페스타,Day2
다원적 돼지 개론 1주차 ,ㅠㅠ,,2sp,슬램덩크,,,신현철(카와타 마사시),정우성X신현철,"로맨틱,섹슈얼",신현철 수 중심,"만화,일러스트,소설",,https://dongne.co/event/df2409/circles/429983,제27회 디. 페스타,Day2
단일메뉴 진재유,W,,1sp,가비지타임,,,진재유,,,,일러스트,@WefhexgW,https://dongne.co/event/df2409/circles/427671,제27회 디. 페스타,Day2
달콤한 일러스트,iamyunji,H23,2sp,모모찌,,,모모찌,,,,일러스트,iamyunji,https://dongne.co/event/df2409/circles/433219,제27회 디. 페스타,Day2
담장아래,담장아래,H22,2sp,1차 창작 일러스트,,,,,,,일러스트,@alae_damjang,https://dongne.co/event/df2409/circles/433675,제27회 디. 페스타,Day2
당보야 그렇게..2,띠,L15,4sp,화산귀환,,,당보 청명,당보X청명,"로맨틱,섹슈얼,해당없음",,"만화,일러스트,소설,기타",@s2ei1010,https://dongne.co/event/df2409/circles/427994,제27회 디. 페스타,Day2
대만준호 노래 나도 한번 불러본다~,도어,W14a,1sp,슬램덩크,,,정대만 권준호,정대만X권준호,"로맨틱,섹슈얼",,"일러스트,소설,만화",@D00rXin,https://dongne.co/event/df2409/circles/432650,제27회 디. 페스타,Day2
대한민국맛집선정,삼구,,2sp,가비지타임,베리드 스타즈,,"허우석, 공태성",전영중X기상호,로맨틱,"주찬양×기상호, 박병찬×이초원, 허우석×한도윤",,@fil147_,https://dongne.co/event/df2409/circles/434300,제27회 디. 페스타,Day2
댄스정마대전,매복사랑니,,2sp,천마는 아이돌이 되었다,,,"당사천, 점소의",당사천X점소의,"로맨틱,섹슈얼",,"소설,만화",@aoqhrtkfkdsl,https://dongne.co/event/df2409/circles/427472,제27회 디. 페스타,Day2
댄싱래빗,댄싱래빗,G16,2sp,,,,,,,,,https://twitter.com/oyo_atelier,https://dongne.co/event/df2409/circles/428167,제27회 디. 페스타,Day2
더헉!,엔,,2sp,Free!,,Free! 쁘띠존,키리시마 이쿠야,,,,,@en_ikuya_free,https://dongne.co/event/df2409/circles/434349,제27회 디. 페스타,Day2
데못죽은 영원하다,메리메무리,,1sp,,,,박문대,선아현X박문대,로맨틱,,,,https://dongne.co/event/df2409/circles/427652,제27회 디. 페스타,Day2
데뷔못하면 앙상블농구부,뮤야,F6,2sp,데뷔 못 하면 죽는 병 걸림,앙상블 스타즈!!,,"테스타, 언데드, 유성대,나이츠",,,,"일러스트,공예",@my_dmj_ua,https://dongne.co/event/df2409/circles/438212,제27회 디. 페스타,Day2
덴시티 행복복지센터,ㅁㄴㅇㄹ,,1sp,유희왕 VRAINS,,,후지키 유사쿠,,로맨틱,,,@yugioh_yol,https://dongne.co/event/df2409/circles/430871,제27회 디. 페스타,Day2
